estacao=TRMM.4762 (9005761)
municipio=Espigão D`Oeste (1100098)
latitude=-11,0
longitude=-61,0
altitude=204,0m 

* variaveis calculadas pelo sistema 

data ; tMin ; tMin Estimada ; tMed ; tMed Estimada ; tMax ; tMax Estimada ; precipitacao ; precipitacao Estimada ; estiagem* ; estiagemAgricola* ; urMin ; urMin Estimada ; urMax ; urMax Estimada ; evapotranspiracaoPotencial ; radiacaoSolar ; velocidadeVento ; direcaoVento ; horarioVento ; pontoOrvalhoMinimo ; pontoOrvalhoMaximo ; pressaoAtmMinima ; pressaoAtmMaxima ; evapotranspiracaoReal* ; disponibilidadeAguaSolo*
28/10/2015;23,0;sim;29,5;sim;36,0;sim;0,0;não;2;2;;não;;não;;;;;;;;;;;
27/10/2015;23,0;sim;29,5;sim;36,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
26/10/2015;23,0;sim;31,0;sim;39,0;sim;12,93;não;0;0;;não;;não;;;;;;;;;;;
25/10/2015;23,0;sim;30,5;sim;38,0;sim;0,0;não;8;14;;não;;não;;;;;;;;;;;
24/10/2015;23,0;sim;30,5;sim;38,0;sim;0,0;não;7;13;;não;;não;;;;;;;;;;;
23/10/2015;22,0;sim;29,5;sim;37,0;sim;0,0;não;6;12;;não;;não;;;;;;;;;;;
22/10/2015;23,0;sim;29,5;sim;36,0;sim;0,0;não;5;11;;não;;não;;;;;;;;;;;
21/10/2015;22,0;sim;29,0;sim;36,0;sim;0,0;não;4;10;;não;;não;;;;;;;;;;;
20/10/2015;22,0;sim;30,0;sim;38,0;sim;0,0;não;3;9;;não;;não;;;;;;;;;;;
19/10/2015;22,0;sim;28,5;sim;35,0;sim;0,0;não;2;8;;não;;não;;;;;;;;;;;
18/10/2015;21,0;sim;29,5;sim;38,0;sim;0,0;não;1;7;;não;;não;;;;;;;;;;;
17/10/2015;21,0;sim;29,5;sim;38,0;sim;1,62;não;0;6;;não;;não;;;;;;;;;;;
16/10/2015;22,0;sim;29,5;sim;37,0;sim;0,0;não;5;5;;não;;não;;;;;;;;;;;
15/10/2015;25,0;sim;30,0;sim;35,0;sim;0,0;não;4;4;;não;;não;;;;;;;;;;;
14/10/2015;23,0;sim;28,5;sim;34,0;sim;0,0;não;3;3;;não;;não;;;;;;;;;;;
13/10/2015;24,0;sim;28,0;sim;32,0;sim;0,0;não;2;2;;não;;não;;;;;;;;;;;
12/10/2015;22,0;sim;28,5;sim;35,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
11/10/2015;23,0;sim;29,0;sim;35,0;sim;25,95;não;0;0;;não;;não;;;;;;;;;;;
10/10/2015;25,0;sim;30,0;sim;35,0;sim;0,0;não;2;3;;não;;não;;;;;;;;;;;
09/10/2015;25,0;sim;29,0;sim;33,0;sim;0,0;não;1;2;;não;;não;;;;;;;;;;;
08/10/2015;25,0;sim;31,0;sim;37,0;sim;4,41;não;0;1;;não;;não;;;;;;;;;;;
07/10/2015;22,0;sim;30,5;sim;39,0;sim;23,13;não;0;0;;não;;não;;;;;;;;;;;
06/10/2015;22,0;sim;30,0;sim;38,0;sim;0,0;não;3;3;;não;;não;;;;;;;;;;;
05/10/2015;26,0;sim;32,0;sim;38,0;sim;0,0;não;2;2;;não;;não;;;;;;;;;;;
04/10/2015;22,0;sim;30,0;sim;38,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
03/10/2015;22,0;sim;27,5;sim;33,0;sim;18,6;não;0;0;;não;;não;;;;;;;;;;;
02/10/2015;22,0;sim;30,0;sim;38,0;sim;28,89;não;0;0;;não;;não;;;;;;;;;;;
01/10/2015;23,0;sim;29,0;sim;35,0;sim;48,75;não;0;0;;não;;não;;;;;;;;;;;
30/09/2015;22,0;sim;29,5;sim;37,0;sim;0,0;não;3;29;;não;;não;;;;;;;;;;;
29/09/2015;24,0;sim;30,5;sim;37,0;sim;0,0;não;2;28;;não;;não;;;;;;;;;;;
28/09/2015;23,0;sim;30,0;sim;37,0;sim;0,0;não;1;27;;não;;não;;;;;;;;;;;
27/09/2015;24,0;sim;30,5;sim;37,0;sim;2,85;não;0;26;;não;;não;;;;;;;;;;;
26/09/2015;25,0;sim;31,0;sim;37,0;sim;0,0;não;24;25;;não;;não;;;;;;;;;;;
25/09/2015;22,0;sim;30,0;sim;38,0;sim;0,0;não;23;24;;não;;não;;;;;;;;;;;
24/09/2015;25,0;sim;31,5;sim;38,0;sim;0,0;não;22;23;;não;;não;;;;;;;;;;;
23/09/2015;22,0;sim;29,5;sim;37,0;sim;0,0;não;21;22;;não;;não;;;;;;;;;;;
22/09/2015;21,0;sim;30,0;sim;39,0;sim;0,0;não;20;21;;não;;não;;;;;;;;;;;
21/09/2015;22,0;sim;31,0;sim;40,0;sim;0,0;não;19;20;;não;;não;;;;;;;;;;;
20/09/2015;21,0;sim;30,0;sim;39,0;sim;0,0;não;18;19;;não;;não;;;;;;;;;;;
19/09/2015;24,0;sim;31,5;sim;39,0;sim;0,0;não;17;18;;não;;não;;;;;;;;;;;
18/09/2015;25,0;sim;31,5;sim;38,0;sim;0,0;não;16;17;;não;;não;;;;;;;;;;;
17/09/2015;25,0;sim;31,5;sim;38,0;sim;0,0;não;15;16;;não;;não;;;;;;;;;;;
16/09/2015;21,0;sim;28,5;sim;36,0;sim;0,0;não;14;15;;não;;não;;;;;;;;;;;
15/09/2015;23,0;sim;29,5;sim;36,0;sim;0,0;não;13;14;;não;;não;;;;;;;;;;;
14/09/2015;19,0;sim;27,0;sim;35,0;sim;0,0;não;12;13;;não;;não;;;;;;;;;;;
13/09/2015;21,0;sim;30,0;sim;39,0;sim;0,0;não;11;12;;não;;não;;;;;;;;;;;
12/09/2015;22,0;sim;28,5;sim;35,0;sim;0,0;não;10;11;;não;;não;;;;;;;;;;;
11/09/2015;12,0;sim;24,5;sim;37,0;sim;0,0;não;9;10;;não;;não;;;;;;;;;;;
10/09/2015;7,0;sim;19,0;sim;31,0;sim;0,0;não;8;9;;não;;não;;;;;;;;;;;
09/09/2015;22,0;sim;29,0;sim;36,0;sim;0,0;não;7;8;;não;;não;;;;;;;;;;;
08/09/2015;22,0;sim;29,5;sim;37,0;sim;0,0;não;6;7;;não;;não;;;;;;;;;;;
07/09/2015;23,0;sim;29,5;sim;36,0;sim;0,0;não;5;6;;não;;não;;;;;;;;;;;
06/09/2015;23,0;sim;29,5;sim;36,0;sim;0,54;não;4;5;;não;;não;;;;;;;;;;;
05/09/2015;22,0;sim;29,5;sim;37,0;sim;0,0;não;3;4;;não;;não;;;;;;;;;;;
04/09/2015;22,0;sim;30,0;sim;38,0;sim;0,0;não;2;3;;não;;não;;;;;;;;;;;
03/09/2015;23,0;sim;29,5;sim;36,0;sim;0,0;não;1;2;;não;;não;;;;;;;;;;;
02/09/2015;22,0;sim;28,5;sim;35,0;sim;1,62;não;0;1;;não;;não;;;;;;;;;;;
01/09/2015;22,0;sim;29,5;sim;37,0;sim;21,06;não;0;0;;não;;não;;;;;;;;;;;
31/08/2015;22,0;sim;29,0;sim;36,0;sim;23,88;não;0;0;;não;;não;;;;;;;;;;;
30/08/2015;22,0;sim;28,5;sim;35,0;sim;0,0;não;1;2;;não;;não;;;;;;;;;;;
29/08/2015;22,0;sim;29,0;sim;36,0;sim;4,89;não;0;1;;não;;não;;;;;;;;;;;
28/08/2015;7,0;sim;17,0;sim;27,0;sim;42,6;não;0;0;;não;;não;;;;;;;;;;;
27/08/2015;7,0;sim;22,0;sim;37,0;sim;0,0;não;44;53;;não;;não;;;;;;;;;;;
26/08/2015;9,0;sim;18,5;sim;28,0;sim;0,0;não;43;52;;não;;não;;;;;;;;;;;
25/08/2015;9,0;sim;18,5;sim;28,0;sim;0,0;não;42;51;;não;;não;;;;;;;;;;;
24/08/2015;22,0;sim;30,5;sim;39,0;sim;0,0;não;41;50;;não;;não;;;;;;;;;;;
23/08/2015;6,0;sim;22,0;sim;38,0;sim;0,0;não;40;49;;não;;não;;;;;;;;;;;
22/08/2015;6,0;sim;21,5;sim;37,0;sim;0,0;não;39;48;;não;;não;;;;;;;;;;;
21/08/2015;18,0;sim;28,0;sim;38,0;sim;0,0;não;38;47;;não;;não;;;;;;;;;;;
20/08/2015;9,0;sim;18,5;sim;28,0;sim;0,0;não;37;46;;não;;não;;;;;;;;;;;
19/08/2015;7,0;sim;22,0;sim;37,0;sim;0,0;não;36;45;;não;;não;;;;;;;;;;;
18/08/2015;6,0;sim;21,5;sim;37,0;sim;0,0;não;35;44;;não;;não;;;;;;;;;;;
17/08/2015;6,0;sim;14,5;sim;23,0;sim;0,0;não;34;43;;não;;não;;;;;;;;;;;
16/08/2015;16,0;sim;26,0;sim;36,0;sim;0,0;não;33;42;;não;;não;;;;;;;;;;;
15/08/2015;6,0;sim;20,5;sim;35,0;sim;0,0;não;32;41;;não;;não;;;;;;;;;;;
14/08/2015;6,0;sim;20,5;sim;35,0;sim;0,0;não;31;40;;não;;não;;;;;;;;;;;
13/08/2015;18,0;sim;27,5;sim;37,0;sim;0,0;não;30;39;;não;;não;;;;;;;;;;;
12/08/2015;6,0;sim;19,0;sim;32,0;sim;0,0;não;29;38;;não;;não;;;;;;;;;;;
11/08/2015;20,0;sim;28,0;sim;36,0;sim;0,0;não;28;37;;não;;não;;;;;;;;;;;
10/08/2015;7,0;sim;20,0;sim;33,0;sim;0,0;não;27;36;;não;;não;;;;;;;;;;;
09/08/2015;7,0;sim;21,0;sim;35,0;sim;0,0;não;26;35;;não;;não;;;;;;;;;;;
08/08/2015;18,0;sim;27,5;sim;37,0;sim;0,0;não;25;34;;não;;não;;;;;;;;;;;
07/08/2015;18,0;sim;27,5;sim;37,0;sim;0,0;não;24;33;;não;;não;;;;;;;;;;;
06/08/2015;18,0;sim;27,5;sim;37,0;sim;0,0;não;23;32;;não;;não;;;;;;;;;;;
05/08/2015;16,0;sim;26,0;sim;36,0;sim;0,0;não;22;31;;não;;não;;;;;;;;;;;
04/08/2015;16,0;sim;26,0;sim;36,0;sim;0,0;não;21;30;;não;;não;;;;;;;;;;;
03/08/2015;17,0;sim;26,5;sim;36,0;sim;0,0;não;20;29;;não;;não;;;;;;;;;;;
02/08/2015;6,0;sim;20,5;sim;35,0;sim;0,0;não;19;28;;não;;não;;;;;;;;;;;
01/08/2015;16,0;sim;26,5;sim;37,0;sim;0,0;não;18;27;;não;;não;;;;;;;;;;;
31/07/2015;6,0;sim;21,0;sim;36,0;sim;0,0;não;17;26;;não;;não;;;;;;;;;;;
30/07/2015;17,0;sim;27,0;sim;37,0;sim;0,0;não;16;25;;não;;não;;;;;;;;;;;
29/07/2015;6,0;sim;21,0;sim;36,0;sim;0,0;não;15;24;;não;;não;;;;;;;;;;;
28/07/2015;14,0;sim;19,0;sim;24,0;sim;0,0;não;14;23;;não;;não;;;;;;;;;;;
27/07/2015;13,0;sim;18,5;sim;24,0;sim;0,0;não;13;22;;não;;não;;;;;;;;;;;
26/07/2015;13,0;sim;18,5;sim;24,0;sim;0,0;não;12;21;;não;;não;;;;;;;;;;;
25/07/2015;14,0;sim;19,0;sim;24,0;sim;0,0;não;11;20;;não;;não;;;;;;;;;;;
24/07/2015;21,0;sim;28,5;sim;36,0;sim;0,0;não;10;19;;não;;não;;;;;;;;;;;
23/07/2015;14,0;sim;19,0;sim;24,0;sim;0,0;não;9;18;;não;;não;;;;;;;;;;;
22/07/2015;19,0;sim;27,0;sim;35,0;sim;0,0;não;8;17;;não;;não;;;;;;;;;;;
21/07/2015;21,0;sim;27,0;sim;33,0;sim;0,0;não;7;16;;não;;não;;;;;;;;;;;
20/07/2015;18,0;sim;27,0;sim;36,0;sim;0,0;não;6;15;;não;;não;;;;;;;;;;;
19/07/2015;18,0;sim;26,5;sim;35,0;sim;0,0;não;5;14;;não;;não;;;;;;;;;;;
18/07/2015;19,0;sim;26,5;sim;34,0;sim;0,0;não;4;13;;não;;não;;;;;;;;;;;
17/07/2015;20,0;sim;27,0;sim;34,0;sim;0,0;não;3;12;;não;;não;;;;;;;;;;;
16/07/2015;20,0;sim;27,0;sim;34,0;sim;0,0;não;2;11;;não;;não;;;;;;;;;;;
15/07/2015;21,0;sim;28,0;sim;35,0;sim;0,0;não;1;10;;não;;não;;;;;;;;;;;
14/07/2015;21,0;sim;28,0;sim;35,0;sim;1,26;não;0;9;;não;;não;;;;;;;;;;;
13/07/2015;20,0;sim;27,5;sim;35,0;sim;0,0;não;5;8;;não;;não;;;;;;;;;;;
12/07/2015;21,0;sim;28,0;sim;35,0;sim;0,0;não;4;7;;não;;não;;;;;;;;;;;
11/07/2015;14,0;sim;19,0;sim;24,0;sim;0,0;não;3;6;;não;;não;;;;;;;;;;;
10/07/2015;20,0;sim;27,0;sim;34,0;sim;0,0;não;2;5;;não;;não;;;;;;;;;;;
09/07/2015;20,0;sim;26,5;sim;33,0;sim;0,0;não;1;4;;não;;não;;;;;;;;;;;
08/07/2015;21,0;sim;26,0;sim;31,0;sim;1,68;não;0;3;;não;;não;;;;;;;;;;;
07/07/2015;20,0;sim;25,5;sim;31,0;sim;0,0;não;1;2;;não;;não;;;;;;;;;;;
06/07/2015;19,0;sim;25,0;sim;31,0;sim;2,46;não;0;1;;não;;não;;;;;;;;;;;
05/07/2015;17,0;sim;24,0;sim;31,0;sim;35,52;não;0;0;;não;;não;;;;;;;;;;;
04/07/2015;19,0;sim;25,0;sim;31,0;sim;0,0;não;32;32;;não;;não;;;;;;;;;;;
03/07/2015;18,0;sim;26,0;sim;34,0;sim;0,0;não;31;31;;não;;não;;;;;;;;;;;
02/07/2015;20,0;sim;27,0;sim;34,0;sim;0,0;não;30;30;;não;;não;;;;;;;;;;;
01/07/2015;19,0;sim;27,0;sim;35,0;sim;0,0;não;29;29;;não;;não;;;;;;;;;;;
30/06/2015;18,0;sim;26,0;sim;34,0;sim;0,0;não;28;28;;não;;não;;;;;;;;;;;
29/06/2015;19,0;sim;26,5;sim;34,0;sim;0,0;não;27;27;;não;;não;;;;;;;;;;;
28/06/2015;19,0;sim;26,0;sim;33,0;sim;0,0;não;26;26;;não;;não;;;;;;;;;;;
27/06/2015;18,0;sim;25,0;sim;32,0;sim;0,0;não;25;25;;não;;não;;;;;;;;;;;
26/06/2015;18,0;sim;25,5;sim;33,0;sim;0,0;não;24;24;;não;;não;;;;;;;;;;;
25/06/2015;19,0;sim;26,0;sim;33,0;sim;0,0;não;23;23;;não;;não;;;;;;;;;;;
24/06/2015;19,0;sim;26,0;sim;33,0;sim;0,0;não;22;22;;não;;não;;;;;;;;;;;
23/06/2015;20,0;sim;26,5;sim;33,0;sim;0,0;não;21;21;;não;;não;;;;;;;;;;;
22/06/2015;18,0;sim;25,0;sim;32,0;sim;0,0;não;20;20;;não;;não;;;;;;;;;;;
21/06/2015;18,0;sim;25,5;sim;33,0;sim;0,0;não;19;19;;não;;não;;;;;;;;;;;
20/06/2015;18,0;sim;24,0;sim;30,0;sim;0,0;não;18;18;;não;;não;;;;;;;;;;;
19/06/2015;18,0;sim;23,0;sim;28,0;sim;0,0;não;17;17;;não;;não;;;;;;;;;;;
18/06/2015;21,0;sim;26,0;sim;31,0;sim;0,0;não;16;16;;não;;não;;;;;;;;;;;
17/06/2015;19,0;sim;26,5;sim;34,0;sim;0,0;não;15;15;;não;;não;;;;;;;;;;;
16/06/2015;20,0;sim;26,0;sim;32,0;sim;0,0;não;14;14;;não;;não;;;;;;;;;;;
15/06/2015;13,0;sim;18,5;sim;24,0;sim;0,0;não;13;13;;não;;não;;;;;;;;;;;
14/06/2015;20,0;sim;27,0;sim;34,0;sim;0,0;não;12;12;;não;;não;;;;;;;;;;;
13/06/2015;19,0;sim;26,5;sim;34,0;sim;0,0;não;11;11;;não;;não;;;;;;;;;;;
12/06/2015;20,0;sim;27,0;sim;34,0;sim;0,0;não;10;10;;não;;não;;;;;;;;;;;
11/06/2015;20,0;sim;26,0;sim;32,0;sim;0,0;não;9;9;;não;;não;;;;;;;;;;;
10/06/2015;20,0;sim;27,0;sim;34,0;sim;0,0;não;8;8;;não;;não;;;;;;;;;;;
09/06/2015;21,0;sim;26,5;sim;32,0;sim;0,0;não;7;7;;não;;não;;;;;;;;;;;
08/06/2015;22,0;sim;27,0;sim;32,0;sim;0,0;não;6;6;;não;;não;;;;;;;;;;;
07/06/2015;21,0;sim;27,0;sim;33,0;sim;0,0;não;5;5;;não;;não;;;;;;;;;;;
06/06/2015;22,0;sim;28,0;sim;34,0;sim;0,0;não;4;4;;não;;não;;;;;;;;;;;
05/06/2015;23,0;sim;28,0;sim;33,0;sim;0,0;não;3;3;;não;;não;;;;;;;;;;;
04/06/2015;22,0;sim;27,0;sim;32,0;sim;0,0;não;2;2;;não;;não;;;;;;;;;;;
03/06/2015;21,0;sim;27,5;sim;34,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
02/06/2015;22,0;sim;27,5;sim;33,0;sim;10,56;não;0;0;;não;;não;;;;;;;;;;;
01/06/2015;22,0;sim;27,5;sim;33,0;sim;2,79;não;0;8;;não;;não;;;;;;;;;;;
31/05/2015;22,0;sim;26,0;sim;30,0;sim;1,62;não;0;7;;não;;não;;;;;;;;;;;
30/05/2015;14,0;sim;21,5;sim;29,0;sim;0,0;não;5;6;;não;;não;;;;;;;;;;;
29/05/2015;23,0;sim;27,5;sim;32,0;sim;0,0;não;4;5;;não;;não;;;;;;;;;;;
28/05/2015;15,0;sim;24,0;sim;33,0;sim;0,0;não;3;4;;não;;não;;;;;;;;;;;
27/05/2015;22,0;sim;28,0;sim;34,0;sim;0,0;não;2;3;;não;;não;;;;;;;;;;;
26/05/2015;15,0;sim;24,0;sim;33,0;sim;0,0;não;1;2;;não;;não;;;;;;;;;;;
25/05/2015;15,0;sim;23,5;sim;32,0;sim;1,53;não;0;1;;não;;não;;;;;;;;;;;
24/05/2015;16,0;sim;24,0;sim;32,0;sim;17,46;não;0;0;;não;;não;;;;;;;;;;;
23/05/2015;23,0;sim;28,0;sim;33,0;sim;0,0;não;6;17;;não;;não;;;;;;;;;;;
22/05/2015;22,0;sim;27,0;sim;32,0;sim;0,0;não;5;16;;não;;não;;;;;;;;;;;
21/05/2015;15,0;sim;23,5;sim;32,0;sim;0,0;não;4;15;;não;;não;;;;;;;;;;;
20/05/2015;15,0;sim;24,0;sim;33,0;sim;0,0;não;3;14;;não;;não;;;;;;;;;;;
19/05/2015;23,0;sim;28,0;sim;33,0;sim;0,0;não;2;13;;não;;não;;;;;;;;;;;
18/05/2015;22,0;sim;27,5;sim;33,0;sim;0,0;não;1;12;;não;;não;;;;;;;;;;;
17/05/2015;15,0;sim;23,5;sim;32,0;sim;1,38;não;0;11;;não;;não;;;;;;;;;;;
16/05/2015;15,0;sim;23,0;sim;31,0;sim;4,17;não;0;10;;não;;não;;;;;;;;;;;
15/05/2015;21,0;sim;26,5;sim;32,0;sim;3,66;não;0;9;;não;;não;;;;;;;;;;;
14/05/2015;23,0;sim;26,5;sim;30,0;sim;0,0;não;1;8;;não;;não;;;;;;;;;;;
13/05/2015;15,0;sim;22,5;sim;30,0;sim;6,03;não;0;7;;não;;não;;;;;;;;;;;
12/05/2015;15,0;sim;21,5;sim;28,0;sim;1,59;não;0;6;;não;;não;;;;;;;;;;;
11/05/2015;23,0;sim;26,0;sim;29,0;sim;0,0;não;2;5;;não;;não;;;;;;;;;;;
10/05/2015;23,0;sim;26,5;sim;30,0;sim;0,0;não;1;4;;não;;não;;;;;;;;;;;
09/05/2015;16,0;sim;24,0;sim;32,0;sim;9,6;não;0;3;;não;;não;;;;;;;;;;;
08/05/2015;22,0;sim;27,0;sim;32,0;sim;0,0;não;2;2;;não;;não;;;;;;;;;;;
07/05/2015;14,0;sim;23,0;sim;32,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
06/05/2015;22,0;sim;25,0;sim;28,0;sim;43,83;não;0;0;;não;;não;;;;;;;;;;;
05/05/2015;22,0;sim;24,5;sim;27,0;sim;13,89;não;0;0;;não;;não;;;;;;;;;;;
04/05/2015;15,0;sim;23,0;sim;31,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
03/05/2015;19,0;sim;24,5;sim;30,0;sim;43,32;não;0;0;;não;;não;;;;;;;;;;;
02/05/2015;21,0;sim;25,5;sim;30,0;sim;65,61;não;0;0;;não;;não;;;;;;;;;;;
01/05/2015;22,0;sim;25,5;sim;29,0;sim;18,99;não;0;0;;não;;não;;;;;;;;;;;
30/04/2015;15,0;sim;23,5;sim;32,0;sim;1,83;não;0;1;;não;;não;;;;;;;;;;;
29/04/2015;24,0;sim;27,5;sim;31,0;sim;14,88;não;0;0;;não;;não;;;;;;;;;;;
28/04/2015;16,0;sim;23,5;sim;31,0;sim;4,59;não;0;15;;não;;não;;;;;;;;;;;
27/04/2015;16,0;sim;24,0;sim;32,0;sim;5,13;não;0;14;;não;;não;;;;;;;;;;;
26/04/2015;16,0;sim;25,0;sim;34,0;sim;0,0;não;4;13;;não;;não;;;;;;;;;;;
25/04/2015;23,0;sim;28,5;sim;34,0;sim;0,0;não;3;12;;não;;não;;;;;;;;;;;
24/04/2015;23,0;sim;27,0;sim;31,0;sim;0,0;não;2;11;;não;;não;;;;;;;;;;;
23/04/2015;16,0;sim;24,0;sim;32,0;sim;0,0;não;1;10;;não;;não;;;;;;;;;;;
22/04/2015;24,0;sim;29,0;sim;34,0;sim;1,92;não;0;9;;não;;não;;;;;;;;;;;
21/04/2015;15,0;sim;24,5;sim;34,0;sim;0,0;não;1;8;;não;;não;;;;;;;;;;;
20/04/2015;15,0;sim;24,0;sim;33,0;sim;5,91;não;0;7;;não;;não;;;;;;;;;;;
19/04/2015;15,0;sim;24,0;sim;33,0;sim;0,0;não;1;6;;não;;não;;;;;;;;;;;
18/04/2015;23,0;sim;27,0;sim;31,0;sim;1,92;não;0;5;;não;;não;;;;;;;;;;;
17/04/2015;22,0;sim;27,0;sim;32,0;sim;0,0;não;1;4;;não;;não;;;;;;;;;;;
16/04/2015;15,0;sim;23,0;sim;31,0;sim;4,35;não;0;3;;não;;não;;;;;;;;;;;
15/04/2015;15,0;sim;23,5;sim;32,0;sim;9,81;não;0;2;;não;;não;;;;;;;;;;;
14/04/2015;22,0;sim;27,0;sim;32,0;sim;2,01;não;0;1;;não;;não;;;;;;;;;;;
13/04/2015;22,0;sim;27,0;sim;32,0;sim;11,25;não;0;0;;não;;não;;;;;;;;;;;
12/04/2015;15,0;sim;23,5;sim;32,0;sim;31,71;não;0;0;;não;;não;;;;;;;;;;;
11/04/2015;16,0;sim;24,0;sim;32,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
10/04/2015;23,0;sim;27,0;sim;31,0;sim;18,78;não;0;0;;não;;não;;;;;;;;;;;
09/04/2015;23,0;sim;27,0;sim;31,0;sim;0,0;não;1;3;;não;;não;;;;;;;;;;;
08/04/2015;15,0;sim;23,5;sim;32,0;sim;5,01;não;0;2;;não;;não;;;;;;;;;;;
07/04/2015;15,0;sim;23,5;sim;32,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
06/04/2015;22,0;sim;27,0;sim;32,0;sim;24,15;não;0;0;;não;;não;;;;;;;;;;;
05/04/2015;16,0;sim;23,0;sim;30,0;sim;2,76;não;0;1;;não;;não;;;;;;;;;;;
04/04/2015;16,0;sim;24,0;sim;32,0;sim;11,28;não;0;0;;não;;não;;;;;;;;;;;
03/04/2015;22,0;sim;28,0;sim;34,0;sim;10,05;não;0;0;;não;;não;;;;;;;;;;;
02/04/2015;15,0;sim;24,0;sim;33,0;sim;2,46;não;0;2;;não;;não;;;;;;;;;;;
01/04/2015;15,0;sim;24,5;sim;34,0;sim;4,02;não;0;1;;não;;não;;;;;;;;;;;
31/03/2015;22,0;sim;27,5;sim;33,0;sim;31,41;não;0;0;;não;;não;;;;;;;;;;;
30/03/2015;23,0;sim;28,0;sim;33,0;sim;10,74;não;0;0;;não;;não;;;;;;;;;;;
29/03/2015;22,0;sim;27,0;sim;32,0;sim;42,24;não;0;0;;não;;não;;;;;;;;;;;
28/03/2015;15,0;sim;24,5;sim;34,0;sim;1,29;não;0;9;;não;;não;;;;;;;;;;;
27/03/2015;22,0;sim;27,5;sim;33,0;sim;8,76;não;0;8;;não;;não;;;;;;;;;;;
26/03/2015;16,0;sim;22,5;sim;29,0;sim;0,87;não;2;7;;não;;não;;;;;;;;;;;
25/03/2015;16,0;sim;23,5;sim;31,0;sim;0,87;não;1;6;;não;;não;;;;;;;;;;;
24/03/2015;16,0;sim;24,0;sim;32,0;sim;2,43;não;0;5;;não;;não;;;;;;;;;;;
23/03/2015;15,0;sim;24,0;sim;33,0;sim;1,23;não;0;4;;não;;não;3,46;;;;;;;;;;
22/03/2015;14,0;sim;23,5;sim;33,0;sim;0,0;não;2;3;;não;;não;3,46;;;;;;;;;;
21/03/2015;22,0;sim;26,0;sim;30,0;sim;0,93;não;1;2;;não;;não;3,46;;;;;;;;;;
20/03/2015;21,0;sim;25,0;sim;29,0;sim;8,88;não;0;1;;não;;não;3,46;;;;;;;;;;
19/03/2015;22,0;sim;25,5;sim;29,0;sim;14,91;não;0;0;;não;;não;3,46;;;;;;;;;;
18/03/2015;16,0;sim;23,0;sim;30,0;sim;7,5;não;0;1;;não;;não;;;;;;;;;;;
17/03/2015;15,0;sim;22,5;sim;30,0;sim;64,08;não;0;0;;não;;não;;;;;;;;;;;
16/03/2015;16,0;sim;24,5;sim;33,0;sim;11,4;não;0;0;;não;;não;;;;;;;;;;;
15/03/2015;16,0;sim;23,0;sim;30,0;sim;17,67;não;0;0;;não;;não;;;;;;;;;;;
14/03/2015;16,0;sim;24,0;sim;32,0;sim;8,28;não;0;2;;não;;não;;;;;;;;;;;
13/03/2015;22,0;sim;25,5;sim;29,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
12/03/2015;16,0;sim;23,0;sim;30,0;sim;15,09;não;0;0;;não;;não;;;;;;;;;;;
11/03/2015;16,0;sim;24,0;sim;32,0;sim;4,26;não;0;5;;não;;não;3,46;;;;;;;;;;
10/03/2015;15,0;sim;24,5;sim;34,0;sim;7,05;não;0;4;;não;;não;3,46;;;;;;;;;;
09/03/2015;16,0;sim;25,0;sim;34,0;sim;0,0;não;1;3;;não;;não;3,46;;;;;;;;;;
08/03/2015;15,0;sim;25,0;sim;35,0;sim;9,78;não;0;2;;não;;não;3,46;;;;;;;;;;
07/03/2015;15,0;sim;24,0;sim;33,0;sim;3,21;não;0;1;;não;;não;3,46;;;;;;;;;;
06/03/2015;22,0;sim;26,5;sim;31,0;sim;13,41;não;0;0;;não;;não;3,46;;;;;;;;;;
05/03/2015;16,0;sim;23,5;sim;31,0;sim;6,51;não;0;1;;não;;não;3,46;;;;;;;;;;
04/03/2015;16,0;sim;23,5;sim;31,0;sim;15,18;não;0;0;;não;;não;3,46;;;;;;;;;;
03/03/2015;15,0;sim;22,0;sim;29,0;sim;24,27;não;0;0;;não;;não;3,46;;;;;;;;;;
02/03/2015;15,0;sim;24,0;sim;33,0;sim;4,32;não;0;3;;não;;não;3,46;;;;;;;;;;
01/03/2015;15,0;sim;22,5;sim;30,0;sim;1,17;não;0;2;;não;;não;3,46;;;;;;;;;;
28/02/2015;15,0;sim;23,5;sim;32,0;sim;0,0;não;1;1;;não;;não;3,67;;;;;;;;;;
27/02/2015;21,0;sim;26,0;sim;31,0;sim;10,77;não;0;0;;não;;não;3,67;;;;;;;;;;
26/02/2015;15,0;sim;23,5;sim;32,0;sim;2,04;não;0;4;;não;;não;3,67;;;;;;;;;;
25/02/2015;15,0;sim;23,0;sim;31,0;sim;0,0;não;2;3;;não;;não;3,67;;;;;;;;;;
24/02/2015;21,0;sim;26,5;sim;32,0;sim;0,0;não;1;2;;não;;não;3,67;;;;;;;;;;
